Drug1_ID,Drug2_ID,Level,Y,class
DB0713,DB0653,Moderate,1,5
DB0433,DB0660,Minor,2,13
DB1522,DB1232,Moderate,1,6
DB0605,DB0726,Moderate,1,8
DB1449,DB1544,Moderate,1,18
DB0910,DB1270,Moderate,1,1
DB1155,DB0857,Moderate,1,6
DB0359,DB0902,Moderate,1,57
DB1143,DB0960,Major,0,7
DB0325,DB1042,Moderate,1,1
DB1453,DB0267,Major,0,5
DB0275,DB1180,Moderate,1,35
DB1479,DB0217,Moderate,1,1
DB0201,DB0860,Moderate,1,25
DB0656,DB0691,Moderate,1,1347
DB0694,DB1313,Moderate,1,1
DB1020,DB1215,Moderate,1,5
DB1461,DB1031,Moderate,1,8
DB0739,DB1165,Major,0,8
DB0475,DB0055,Moderate,1,15
DB0748,DB0860,Moderate,1,2
DB1402,DB1276,Moderate,1,7
DB0075,DB0234,Moderate,1,5
DB1102,DB1064,Major,0,45
DB1303,DB0491,Moderate,1,18
DB0793,DB0198,Major,0,5
DB0320,DB0069,Moderate,1,15
DB1403,DB1008,Moderate,1,5
DB0744,DB1374,Moderate,1,5
DB0534,DB1401,Moderate,1,7
DB0889,DB1095,Major,0,16
DB0375,DB0838,Moderate,1,5
DB1470,DB0567,Moderate,1,13457
DB0657,DB1495,Minor,2,12
DB0231,DB1108,Minor,2,5
DB0150,DB0660,Minor,2,1347
DB0559,DB1063,Moderate,1,4
DB0330,DB0197,Major,0,13
DB0009,DB1532,Moderate,1,7
DB1026,DB0364,Moderate,1,1
DB0704,DB1433,Moderate,1,7
DB1515,DB0535,Minor,2,1
DB1466,DB1010,Moderate,1,35
DB1003,DB0400,Moderate,1,1347
DB0570,DB0995,Minor,2,18
DB1138,DB1184,Moderate,1,17
DB1421,DB0149,Moderate,1,1347
DB0752,DB0313,Moderate,1,1
DB0269,DB0349,Moderate,1,7
DB0404,DB0442,Moderate,1,7
DB0185,DB0219,Moderate,1,7
DB1019,DB1237,Minor,2,5
DB1285,DB1273,Moderate,1,1
DB0452,DB0186,Moderate,1,137
DB1046,DB1056,Moderate,1,1
DB1376,DB0644,Moderate,1,35
DB0843,DB0711,Moderate,1,1
DB1493,DB0967,Minor,2,1
DB1109,DB0738,Major,0,8
DB0157,DB0110,Moderate,1,5
DB0560,DB0837,Moderate,1,15
DB1060,DB0709,Moderate,1,15
DB1395,DB0477,Moderate,1,1
DB0232,DB0663,Moderate,1,137
DB0514,DB0680,Major,0,127
DB0112,DB0552,Moderate,1,7
DB0600,DB1396,Moderate,1,5
DB0511,DB1494,Moderate,1,5
DB1317,DB0794,Moderate,1,1
DB0359,DB0357,Moderate,1,5
DB1020,DB1149,Moderate,1,15
DB0470,DB0278,Moderate,1,37
DB0669,DB0526,Major,0,5
DB0355,DB1238,Moderate,1,7
DB1190,DB0865,Minor,2,13478
DB0227,DB1116,Moderate,1,7
DB0734,DB0246,Major,0,8
DB1110,DB1273,Moderate,1,6
DB0713,DB0110,Moderate,1,5
DB0084,DB1397,Moderate,1,15
DB0388,DB0630,Minor,2,3
DB1547,DB0079,Moderate,1,25
DB0914,DB1307,Moderate,1,7
DB1449,DB0529,Moderate,1,18
DB0075,DB0086,Moderate,1,5
DB0530,DB1343,Major,0,3
DB0055,DB0157,Moderate,1,5
DB1264,DB1403,Major,0,5
DB0196,DB0493,Moderate,1,4
DB1169,DB0868,Moderate,1,12
DB0971,DB1194,Major,0,5
DB0165,DB0446,Moderate,1,37
DB0097,DB0186,Major,0,137
DB0667,DB1343,Moderate,1,1
DB0764,DB0510,Major,0,5
DB0112,DB1210,Moderate,1,378
DB0550,DB1286,Moderate,1,1
DB0843,DB0346,Moderate,1,15
DB0473,DB0627,Moderate,1,5
DB0517,DB1281,Moderate,1,15
DB1001,DB0511,Moderate,1,15
DB0354,DB1085,Major,0,5
DB0084,DB1266,Moderate,1,1
DB1346,DB1197,Moderate,1,56
DB0624,DB0501,Moderate,1,1
DB1125,DB1340,Moderate,1,1
DB0893,DB0813,Minor,2,15
DB1020,DB1058,Moderate,1,57
DB0544,DB0446,Moderate,1,37
DB1401,DB1089,Moderate,1,7
DB1403,DB1311,Major,0,5
DB0473,DB0765,Moderate,1,57
DB0823,DB0417,Moderate,1,37
DB1468,DB0117,Moderate,1,1347
DB0482,DB0616,Moderate,1,2
DB1376,DB0748,Moderate,1,35
DB1425,DB0469,Major,0,3
DB0774,DB1048,Major,0,3
DB0178,DB1119,Moderate,1,3
DB0537,DB1100,Moderate,1,1
DB0332,DB1203,Major,0,5
DB0745,DB0626,Moderate,1,25
DB1402,DB1326,Major,0,57
DB0590,DB0802,Major,0,3
DB0457,DB1210,Major,0,378
DB0029,DB0034,Moderate,1,17
DB0512,DB0501,Moderate,1,17
DB0695,DB0405,Moderate,1,1
DB1051,DB0690,Moderate,1,7
DB0691,DB1128,Moderate,1,1347
DB0458,DB0025,Moderate,1,15
DB0656,DB1492,Moderate,1,15
DB0717,DB0753,Moderate,1,17
DB1376,DB0585,Major,0,35
DB0975,DB0709,Moderate,1,5
DB0221,DB1085,Major,0,5
DB0529,DB0176,Moderate,1,15
DB0857,DB0654,Major,0,56
DB0614,DB1289,Moderate,1,28
DB0971,DB0864,Major,0,5
DB0243,DB0577,Moderate,1,2
DB1210,DB0192,Major,0,1378
DB0102,DB1075,Moderate,1,1
DB0002,DB1201,Major,0,5
DB0719,DB1469,Moderate,1,1347
DB0498,DB1257,Moderate,1,25
DB0275,DB0145,Moderate,1,3
DB0149,DB0623,Moderate,1,1347
DB0425,DB0793,Moderate,1,25
DB1242,DB1103,Moderate,1,5
DB0359,DB0793,Major,0,5
DB1090,DB0698,Major,0,16
DB1491,DB0178,Moderate,1,37
DB0693,DB1447,Minor,2,1347
DB1392,DB0022,Moderate,1,5
DB1190,DB1507,Major,0,134578
DB1190,DB1149,Moderate,1,13478
DB0034,DB1532,Moderate,1,17
DB0492,DB1296,Moderate,1,7
DB0715,DB1050,Moderate,1,7
DB0678,DB0585,Major,0,56
DB0299,DB1403,Moderate,1,15
DB0976,DB1255,Moderate,1,7
DB1055,DB1294,Minor,2,13
DB0889,DB0096,Moderate,1,67
DB1046,DB0074,Moderate,1,8
DB0061,DB0736,Moderate,1,8
DB1515,DB1449,Minor,2,18
DB0590,DB0458,Major,0,13
DB0354,DB0748,Moderate,1,5
DB1306,DB0455,Moderate,1,5
DB0275,DB0339,Moderate,1,3
DB0177,DB0322,Moderate,1,37
DB0400,DB1312,Major,0,1347
DB1397,DB0484,Moderate,1,5
DB0698,DB0654,Major,0,56
DB1093,DB0001,Moderate,1,5
DB1037,DB1210,Moderate,1,378
DB1002,DB0735,Moderate,1,8
DB0565,DB1326,Major,0,15
DB0752,DB0585,Moderate,1,5
DB0028,DB0333,Major,0,8
DB1147,DB1452,Moderate,1,8
DB0666,DB0298,Moderate,1,25
DB1002,DB0501,Moderate,1,1
DB1419,DB0844,Moderate,1,5
DB1020,DB0661,Moderate,1,15
DB1251,DB0789,Moderate,1,15
DB1110,DB0667,Moderate,1,16
DB0097,DB1282,Moderate,1,5
DB1232,DB0333,Moderate,1,68
DB1051,DB1419,Moderate,1,57
DB0936,DB1545,Moderate,1,34
DB1490,DB1244,Moderate,1,37
DB0224,DB1468,Moderate,1,1347
DB0355,DB0949,Moderate,1,7
DB1296,DB0079,Moderate,1,57
DB0308,DB1257,Major,0,5
DB0202,DB0335,Major,0,78
DB1467,DB1043,Moderate,1,35
DB0547,DB0469,Moderate,1,38
DB1259,DB0109,Major,0,2
DB1457,DB0095,Major,0,5
DB0768,DB1047,Moderate,1,5
DB0691,DB0865,Minor,2,1347
DB0590,DB1318,Moderate,1,3
DB0098,DB0632,Moderate,1,8
DB0945,DB0287,Moderate,1,1
DB1192,DB1137,Moderate,1,14
DB0149,DB0999,Moderate,1,1347
DB0914,DB0588,Moderate,1,7
DB1468,DB0688,Moderate,1,1347
DB1468,DB0084,Moderate,1,1347
DB0801,DB1251,Moderate,1,15
DB1425,DB1302,Moderate,1,1
DB1472,DB1340,Moderate,1,1
DB1204,DB0367,Moderate,1,1
DB1026,DB0759,Moderate,1,13
DB0630,DB0382,Moderate,1,4
DB0468,DB0519,Moderate,1,2
DB1520,DB0309,Major,0,1
DB0006,DB0598,Minor,2,13
DB0420,DB0730,Major,0,38
DB0983,DB0029,Major,0,7
DB1303,DB0921,Moderate,1,1
DB0530,DB0582,Minor,2,37
DB1396,DB1047,Moderate,1,5
DB0582,DB0360,Moderate,1,7
DB1465,DB0573,Moderate,1,2
DB0570,DB0603,Moderate,1,1
DB1190,DB0078,Moderate,1,13478
DB0910,DB0886,Moderate,1,15
DB0072,DB1063,Major,0,4
DB0425,DB0535,Moderate,1,12
DB0558,DB0267,Moderate,1,5
DB0769,DB0767,Moderate,1,5
DB0793,DB0110,Major,0,5
DB0161,DB1326,Moderate,1,15
DB1458,DB0272,Moderate,1,15
DB0691,DB0009,Moderate,1,1347
DB0167,DB0713,Moderate,1,5
DB0606,DB1180,Moderate,1,57
DB0476,DB0710,Moderate,1,57
DB0177,DB1419,Moderate,1,35
DB1206,DB0493,Moderate,1,4
DB0946,DB1154,Minor,2,136
DB1145,DB1328,Moderate,1,1
DB0842,DB0201,Major,0,5
DB0959,DB0423,Moderate,1,1
DB1468,DB0358,Moderate,1,13457
DB0803,DB0113,Moderate,1,56
DB0549,DB0624,Major,0,5
DB0745,DB1017,Moderate,1,5
DB0605,DB0788,Moderate,1,5
DB0892,DB1185,Major,0,2
DB0282,DB1288,Major,0,56
DB1543,DB0034,Moderate,1,15
DB0691,DB0451,Moderate,1,1347
DB1296,DB0802,Moderate,1,7
DB1005,DB1376,Major,0,35
DB0400,DB0906,Moderate,1,1347
DB0218,DB1022,Moderate,1,25
DB0375,DB0229,Moderate,1,5
DB1162,DB0733,Major,0,8
DB1005,DB1469,Moderate,1,1347
DB0852,DB1055,Moderate,1,1
DB1197,DB1507,Major,0,56
DB0267,DB0175,Major,0,5
DB0822,DB0007,Minor,2,4
DB0003,DB1311,Moderate,1,5
DB1005,DB0006,Moderate,1,1
DB0194,DB1004,Moderate,1,5
DB1356,DB0733,Major,0,58
DB1542,DB0691,Moderate,1,1347
DB0534,DB1447,Moderate,1,1
DB0066,DB0732,Moderate,1,8
DB1466,DB0774,Major,0,35
DB1317,DB1449,Moderate,1,18
DB0335,DB0942,Moderate,1,17
DB1273,DB1078,Moderate,1,7
DB1560,DB0112,Moderate,1,7
DB1382,DB1221,Moderate,1,7
DB1314,DB0732,Moderate,1,8
DB0589,DB0378,Moderate,1,5
DB0117,DB1176,Major,0,1
DB0096,DB0617,Moderate,1,7
DB0415,DB1149,Moderate,1,1
DB0560,DB0855,Major,0,57
DB0674,DB0653,Moderate,1,5
DB0719,DB1468,Major,0,1347
DB1527,DB0526,Moderate,1,5
DB0040,DB1054,Moderate,1,1
DB0996,DB0566,Moderate,1,1
DB0309,DB0176,Major,0,15
DB0060,DB1149,Moderate,1,1
DB0498,DB0228,Major,0,25
DB1306,DB1187,Moderate,1,6
DB0691,DB0030,Moderate,1,1347
DB0657,DB0897,Moderate,1,1
DB0517,DB0835,Moderate,1,5
DB0157,DB0857,Major,0,56
DB0380,DB0210,Moderate,1,18
DB0936,DB1328,Moderate,1,134
DB0099,DB0512,Moderate,1,17
DB0059,DB1475,Major,0,6
DB1105,DB1430,Moderate,1,5
DB0703,DB0855,Major,0,57
DB0672,DB1138,Moderate,1,7
DB1190,DB0529,Moderate,1,13478
DB0015,DB1413,Major,0,13
DB1360,DB0942,Moderate,1,1
DB0207,DB0646,Moderate,1,18
DB1138,DB1203,Major,0,57
DB0819,DB0228,Major,0,5
DB1046,DB0901,Moderate,1,37
DB0461,DB0717,Moderate,1,7
DB0009,DB0928,Moderate,1,5
DB1447,DB1102,Moderate,1,14
DB1376,DB1355,Major,0,135
DB0996,DB0653,Moderate,1,15
DB1443,DB0473,Moderate,1,5
DB0942,DB1287,Moderate,1,1
DB1319,DB0626,Moderate,1,2
DB1542,DB1290,Major,0,5
DB0507,DB0565,Minor,2,1
DB1216,DB0512,Moderate,1,17
DB1216,DB1093,Moderate,1,5
DB0400,DB0511,Moderate,1,13457
DB1153,DB1300,Minor,2,3
DB0534,DB0889,Moderate,1,6
DB1120,DB0400,Moderate,1,1347
DB0765,DB0860,Moderate,1,27
DB1051,DB1374,Moderate,1,7
DB0329,DB1419,Moderate,1,5
DB0986,DB0399,Moderate,1,1
DB0457,DB1063,Major,0,4
DB0014,DB1495,Moderate,1,12
DB0446,DB0927,Moderate,1,37
DB1423,DB0701,Moderate,1,17
DB1525,DB1248,Moderate,1,5
DB1275,DB0372,Moderate,1,25
DB0796,DB1288,Moderate,1,5
DB1400,DB0690,Moderate,1,37
DB0698,DB0768,Moderate,1,56
DB1468,DB0188,Moderate,1,1347
DB1279,DB0400,Moderate,1,1347
DB0438,DB0753,Major,0,1
DB0999,DB0036,Moderate,1,5
DB0275,DB0080,Moderate,1,23
DB1470,DB1081,Moderate,1,1347
DB0369,DB0138,Moderate,1,37
DB1209,DB0957,Moderate,1,5
DB0574,DB1547,Major,0,2
DB1419,DB1228,Moderate,1,5
DB0771,DB0380,Moderate,1,18
DB1232,DB1200,Moderate,1,6
DB1112,DB0029,Moderate,1,7
DB0603,DB0567,Moderate,1,5
DB0264,DB1111,Moderate,1,5
DB0719,DB0400,Moderate,1,1347
DB0807,DB0176,Moderate,1,5
DB0014,DB0863,Moderate,1,128
DB0477,DB1490,Moderate,1,137
DB0592,DB0106,Moderate,1,5
DB0232,DB0606,Moderate,1,7
DB0740,DB0862,Major,0,8
DB0167,DB0813,Minor,2,15
DB0113,DB0339,Moderate,1,5
DB0694,DB0204,Moderate,1,3
DB1446,DB1357,Moderate,1,58
DB0968,DB0264,Moderate,1,5
DB0790,DB1326,Major,0,5
DB1125,DB1302,Moderate,1,1
DB1434,DB0211,Moderate,1,1
DB0763,DB1275,Major,0,2
DB1365,DB0657,Moderate,1,123
DB0942,DB0838,Moderate,1,1
DB0434,DB1093,Major,0,5
DB0228,DB1085,Major,0,5
DB1232,DB1129,Moderate,1,16
DB0590,DB0793,Major,0,35
DB0087,DB0607,Moderate,1,27
DB0974,DB0769,Moderate,1,5
DB0376,DB1093,Major,0,5
DB1317,DB0927,Moderate,1,1
DB1111,DB0901,Moderate,1,37
DB0992,DB0014,Moderate,1,12
DB0197,DB1149,Moderate,1,1
DB1258,DB1468,Moderate,1,1347
DB0134,DB1210,Moderate,1,378
DB0095,DB1102,Major,0,4
DB0514,DB0988,Major,0,127
DB0700,DB1212,Moderate,1,1
DB0064,DB1095,Major,0,1
DB1120,DB0560,Moderate,1,5
DB1532,DB0079,Moderate,1,57
DB0477,DB0411,Moderate,1,17
DB1359,DB1285,Moderate,1,1
DB0096,DB1327,Moderate,1,57
DB0879,DB0398,Major,0,1
DB0605,DB0866,Minor,2,18
DB1020,DB1121,Moderate,1,5
DB1456,DB0529,Moderate,1,1
DB1435,DB0264,Moderate,1,5
DB0698,DB0505,Major,0,56
DB1190,DB1484,Moderate,1,13478
DB0813,DB0767,Major,0,15
DB0271,DB0025,Moderate,1,5
DB0207,DB0441,Moderate,1,18
DB1056,DB1326,Major,0,15
DB0177,DB0224,Moderate,1,3
DB1317,DB0437,Moderate,1,1
DB0135,DB0284,Moderate,1,3
DB1348,DB0617,Major,0,7
DB1156,DB0785,Moderate,1,14
DB0613,DB0823,Moderate,1,37
DB0150,DB0959,Minor,2,1347
DB0359,DB0451,Moderate,1,5
DB0146,DB0653,Major,0,5
DB1449,DB0176,Moderate,1,158
DB0889,DB1274,Minor,2,6
DB1478,DB0857,Major,0,6
DB1102,DB0201,Major,0,45
DB0663,DB0894,Moderate,1,137
DB0955,DB0936,Minor,2,34
DB1456,DB0827,Moderate,1,1
DB0188,DB0740,Moderate,1,8
DB1053,DB0505,Major,0,5
DB1447,DB1329,Minor,2,12
DB0219,DB0025,Moderate,1,5
DB0796,DB0868,Moderate,1,125
DB0971,DB0080,Moderate,1,25
DB0165,DB0633,Moderate,1,8
DB1542,DB0295,Moderate,1,7
DB0317,DB0404,Moderate,1,7
DB1315,DB0985,Moderate,1,58
DB0086,DB1519,Moderate,1,5
DB0006,DB0397,Minor,2,13
DB1145,DB1491,Moderate,1,7
DB1402,DB0709,Moderate,1,57
DB0946,DB0063,Moderate,1,136
DB1513,DB0928,Moderate,1,5
DB1519,DB0860,Moderate,1,25
DB1145,DB0831,Moderate,1,4
DB0225,DB1210,Moderate,1,378
DB0594,DB1243,Moderate,1,4
DB0337,DB1203,Major,0,57
DB1160,DB0698,Moderate,1,67
DB0902,DB1004,Moderate,1,57
DB1346,DB1306,Moderate,1,5
DB1423,DB0469,Moderate,1,37
DB1152,DB0863,Major,0,8
DB1534,DB1163,Moderate,1,5
DB1376,DB0159,Moderate,1,35
DB0796,DB1255,Moderate,1,57
DB0573,DB0469,Moderate,1,3
DB0617,DB0818,Moderate,1,7
DB0006,DB0418,Moderate,1,18
DB0490,DB0079,Moderate,1,25
DB1422,DB1288,Moderate,1,356
DB1493,DB0379,Moderate,1,18
DB1184,DB0611,Minor,2,137
DB1190,DB1184,Moderate,1,13478
DB1449,DB0036,Moderate,1,158
DB0667,DB0698,Major,0,16
DB1148,DB0664,Moderate,1,1378
DB0765,DB0005,Moderate,1,57
DB0934,DB0029,Moderate,1,7
DB1542,DB0617,Moderate,1,7
DB0529,DB0382,Moderate,1,14
DB1026,DB1381,Moderate,1,15
DB1468,DB1558,Minor,2,1347
DB0606,DB1171,Major,0,57
DB0185,DB0499,Moderate,1,17
DB0275,DB1076,Major,0,3
DB0691,DB0131,Major,0,1347
DB0298,DB0788,Moderate,1,25
DB0914,DB0657,Moderate,1,17
DB0321,DB0717,Moderate,1,7
DB0037,DB1333,Minor,2,2
DB0877,DB0717,Moderate,1,7
DB0368,DB0336,Moderate,1,37
DB1534,DB1325,Moderate,1,15
DB1296,DB1073,Moderate,1,7
DB0570,DB1541,Moderate,1,12
DB1219,DB0510,Moderate,1,5
DB1234,DB0379,Moderate,1,18
DB1094,DB1474,Moderate,1,1
DB0282,DB0079,Moderate,1,56
DB1542,DB1526,Major,0,5
DB0758,DB0712,Moderate,1,2
DB0965,DB0529,Moderate,1,13
DB0450,DB0490,Major,0,2
DB0053,DB1275,Moderate,1,25
DB0446,DB0499,Moderate,1,137
DB1241,DB1103,Major,0,15
DB0698,DB0836,Major,0,6
DB0981,DB0751,Moderate,1,1
DB1160,DB0505,Moderate,1,57
DB1251,DB0549,Moderate,1,15
DB0795,DB0542,Major,0,5
DB0227,DB1119,Moderate,1,7
DB0227,DB0683,Moderate,1,578
DB0518,DB1174,Major,0,1
DB0146,DB0505,Major,0,5
DB0304,DB0626,Moderate,1,12
DB0313,DB1255,Moderate,1,17
DB1424,DB0446,Moderate,1,37
DB0988,DB0926,Moderate,1,1
DB0889,DB1425,Major,0,6
DB1552,DB1210,Moderate,1,378
DB0400,DB0977,Moderate,1,1347
DB0992,DB0867,Moderate,1,12
DB0233,DB0638,Moderate,1,8
DB1457,DB1020,Major,0,5
DB1190,DB1002,Moderate,1,13478
DB0617,DB0058,Moderate,1,7
DB1369,DB0320,Moderate,1,5
DB0837,DB0611,Minor,2,137
DB1395,DB0418,Moderate,1,8
DB0124,DB0836,Moderate,1,1
DB1554,DB1458,Moderate,1,5
DB0477,DB1428,Moderate,1,1
DB0047,DB0117,Moderate,1,8
DB0149,DB1259,Moderate,1,1347
DB0672,DB1251,Moderate,1,1
DB0346,DB1050,Moderate,1,57
DB0530,DB0110,Major,0,35
DB0667,DB0709,Moderate,1,15
DB1325,DB0478,Major,0,1
DB0667,DB0877,Major,0,1
DB0558,DB0893,Moderate,1,5
DB0608,DB0813,Moderate,1,15
DB0037,DB1051,Moderate,1,7
DB1413,DB0577,Moderate,1,123
DB0959,DB0907,Moderate,1,1
DB1026,DB0989,Moderate,1,1
DB0594,DB0379,Major,0,48
DB1319,DB0654,Moderate,1,5
DB1155,DB0040,Minor,2,1
DB1190,DB0423,Moderate,1,13478
DB1162,DB0691,Moderate,1,1347
DB0750,DB0127,Minor,2,137
DB0750,DB0691,Minor,2,1347
DB0691,DB0552,Moderate,1,1347
DB0518,DB1376,Moderate,1,35
DB0354,DB0495,Moderate,1,5
DB1232,DB0492,Major,0,6
DB1118,DB1058,Moderate,1,7
DB0048,DB0249,Moderate,1,3
DB0235,DB0320,Moderate,1,5
DB1436,DB0379,Moderate,1,168
DB1547,DB1282,Moderate,1,25
DB0830,DB0657,Moderate,1,1
DB0513,DB1383,Moderate,1,17
DB1303,DB0664,Moderate,1,137
DB0478,DB0789,Moderate,1,5
DB1401,DB1302,Moderate,1,17
DB1535,DB0380,Major,0,58
DB0299,DB0415,Moderate,1,1
DB0470,DB0856,Moderate,1,3
DB1210,DB0678,Major,0,3678
DB0457,DB0096,Major,0,7
DB1210,DB1288,Moderate,1,3578
DB0325,DB1085,Major,0,5
DB0907,DB0732,Moderate,1,8
DB0265,DB0005,Moderate,1,5
DB1395,DB0453,Moderate,1,6
DB1468,DB0333,Major,0,13478
DB0617,DB1037,Moderate,1,7
DB0530,DB0072,Major,0,3
DB0626,DB1122,Major,0,2
DB1520,DB0176,Moderate,1,5
DB1536,DB0765,Moderate,1,57
DB1412,DB1326,Major,0,45
DB1024,DB1327,Moderate,1,5
DB0889,DB0670,Moderate,1,36
DB0355,DB1210,Moderate,1,378
DB0436,DB0698,Moderate,1,6
DB1020,DB1045,Moderate,1,5
DB1421,DB1424,Moderate,1,7
DB1436,DB1170,Moderate,1,156
DB1037,DB0865,Moderate,1,1
DB0149,DB1349,Major,0,1347
DB0195,DB0470,Moderate,1,3
DB1327,DB0400,Moderate,1,13457
DB0517,DB0096,Moderate,1,57
DB0187,DB0788,Moderate,1,1357
DB1093,DB1475,Major,0,56
DB1274,DB1210,Moderate,1,378
DB0070,DB0936,Moderate,1,134
DB1550,DB1152,Moderate,1,7
DB0630,DB0047,Moderate,1,8
DB1429,DB0497,Moderate,1,12
DB0657,DB0836,Moderate,1,1
DB1210,DB0273,Moderate,1,378
DB1560,DB0079,Major,0,5
DB0968,DB1548,Moderate,1,7
DB0375,DB1182,Moderate,1,5
DB1210,DB1244,Moderate,1,378
DB0377,DB0790,Moderate,1,5
DB0405,DB0567,Moderate,1,15
DB0801,DB0910,Moderate,1,15
DB0755,DB0034,Moderate,1,17
DB0774,DB0789,Major,0,35
DB0673,DB0998,Moderate,1,7
DB0314,DB0943,Moderate,1,3
DB0982,DB0366,Major,0,1
DB0368,DB0928,Moderate,1,35
DB0112,DB1147,Moderate,1,78
DB1325,DB0547,Moderate,1,138
DB1402,DB0958,Major,0,7
DB0010,DB1404,Moderate,1,14
DB1437,DB0550,Moderate,1,5
DB1121,DB0469,Moderate,1,3
DB0968,DB0411,Major,0,7
DB0843,DB0383,Moderate,1,15
DB1156,DB0512,Moderate,1,17
DB1205,DB0446,Moderate,1,37
DB1423,DB0183,Moderate,1,7
DB0086,DB0505,Moderate,1,5
DB0667,DB0857,Major,0,16
DB0592,DB1004,Moderate,1,5
DB0511,DB1269,Major,0,5
DB1536,DB1261,Moderate,1,5
DB0416,DB0461,Moderate,1,8
DB1192,DB0358,Moderate,1,145
DB1536,DB0953,Moderate,1,135
DB0446,DB1354,Moderate,1,37
DB1451,DB0375,Major,0,5
DB0386,DB0691,Moderate,1,1347
DB1402,DB0517,Moderate,1,57
DB0757,DB0047,Moderate,1,8
DB1478,DB1255,Moderate,1,7
DB1468,DB0072,Major,0,1347
DB0530,DB0146,Major,0,3
DB0981,DB0322,Moderate,1,17
DB0029,DB1475,Moderate,1,67
DB0868,DB1048,Moderate,1,12
DB1456,DB0127,Moderate,1,137
DB0060,DB0472,Moderate,1,5
DB0330,DB0438,Moderate,1,13
DB1136,DB1275,Major,0,2
DB0920,DB0192,Moderate,1,15
DB0953,DB1003,Moderate,1,13
DB0857,DB0653,Major,0,56
DB0965,DB1250,Moderate,1,3
DB1229,DB1458,Moderate,1,5
DB0205,DB0224,Moderate,1,13
DB1019,DB1288,Major,0,5
DB0744,DB1403,Major,0,5
DB0178,DB0679,Moderate,1,3
DB0898,DB0018,Moderate,1,1
DB0151,DB0014,Minor,2,12
DB0516,DB1126,Moderate,1,127
DB0983,DB0473,Major,0,5
DB0654,DB1545,Moderate,1,5
DB0620,DB1401,Moderate,1,7
DB1351,DB0781,Moderate,1,1
DB1190,DB1243,Moderate,1,13478
DB0986,DB1464,Moderate,1,1
DB0694,DB0400,Moderate,1,1347
DB0620,DB0755,Moderate,1,7
DB0395,DB0662,Moderate,1,1
DB1042,DB1255,Moderate,1,17
DB0617,DB0007,Moderate,1,7
DB0511,DB0030,Moderate,1,5
DB1550,DB0592,Moderate,1,57
DB1199,DB0065,Minor,2,1
DB0742,DB1478,Minor,2,7
DB1400,DB0921,Moderate,1,3
DB1390,DB1288,Moderate,1,5
DB0514,DB0988,Major,0,127
DB0843,DB1050,Moderate,1,17
DB0029,DB0684,Moderate,1,57
DB1003,DB0201,Major,0,5
DB1103,DB1102,Major,0,45
DB1466,DB1261,Moderate,1,35
DB1198,DB0490,Moderate,1,2
DB1300,DB0768,Moderate,1,5
DB0084,DB0764,Major,0,1
DB1381,DB0493,Moderate,1,45
DB0045,DB0010,Minor,2,13
DB0876,DB0963,Minor,2,1278
DB0530,DB0425,Major,0,23
DB1036,DB1220,Moderate,1,1
DB0877,DB1093,Major,0,5
DB1468,DB1017,Moderate,1,1347
DB0603,DB1525,Major,0,5
DB0404,DB0224,Moderate,1,7
DB0446,DB0727,Moderate,1,378
DB1497,DB0095,Moderate,1,1
DB0206,DB0211,Moderate,1,13
DB0618,DB1446,Major,0,5
DB1049,DB0446,Moderate,1,37
DB1535,DB0830,Moderate,1,5
DB0723,DB1403,Major,0,5
DB1452,DB0379,Moderate,1,8
DB0048,DB0263,Moderate,1,3
DB0298,DB0201,Major,0,25
DB0620,DB0781,Moderate,1,1
DB0704,DB0650,Moderate,1,7
DB1239,DB0706,Moderate,1,2
DB1133,DB0732,Moderate,1,18
DB1037,DB1449,Major,0,18
DB0786,DB0309,Moderate,1,1
DB1210,DB0727,Moderate,1,378
DB1296,DB1200,Moderate,1,7
DB0920,DB1182,Moderate,1,5
DB1470,DB1531,Major,0,1347
DB1019,DB1312,Moderate,1,5
DB0284,DB0877,Moderate,1,3
DB0583,DB0522,Moderate,1,1
DB0570,DB1048,Moderate,1,1
DB0146,DB0991,Moderate,1,1
DB0149,DB0943,Moderate,1,1347
DB0146,DB0159,Moderate,1,5
DB1505,DB1328,Minor,2,13
DB0474,DB0524,Moderate,1,1
DB0282,DB0667,Major,0,16
DB1468,DB1403,Major,0,13457
DB1001,DB0897,Moderate,1,1
DB0455,DB0698,Moderate,1,56
DB0723,DB0400,Moderate,1,1347
DB0449,DB0617,Moderate,1,7
DB0457,DB0379,Moderate,1,8
DB0308,DB0429,Moderate,1,5
DB1075,DB0789,Moderate,1,5
DB0376,DB1263,Moderate,1,5
DB0995,DB0414,Moderate,1,18
DB0304,DB0585,Major,0,15
DB1210,DB1048,Moderate,1,378
DB1436,DB1010,Moderate,1,16
DB0936,DB1288,Moderate,1,345
DB1470,DB0938,Moderate,1,1347
DB0501,DB0036,Moderate,1,15
DB0719,DB0401,Moderate,1,1347
DB0169,DB0320,Moderate,1,5
DB1456,DB0267,Moderate,1,5
DB0514,DB0660,Moderate,1,127
DB0607,DB0490,Moderate,1,27
DB0890,DB0765,Moderate,1,57
DB0097,DB1275,Moderate,1,2
DB0206,DB0208,Moderate,1,13
DB1251,DB0627,Moderate,1,1
DB1562,DB0547,Moderate,1,38
DB1513,DB1429,Moderate,1,2
DB0400,DB0618,Moderate,1,1347
DB0021,DB0684,Moderate,1,5
DB1149,DB0510,Moderate,1,15
