Drug1_ID,Drug2_ID,Level,Y,class
DB0097,DB0953,Moderate,1,13
DB1142,DB0725,Major,0,78
DB0170,DB0005,Moderate,1,5
DB0287,DB0953,Major,0,13
DB0774,DB1050,Moderate,1,37
DB0889,DB0784,Moderate,1,6
DB1251,DB0858,Moderate,1,1
DB1216,DB0936,Moderate,1,34
DB0337,DB1211,Moderate,1,7
DB0006,DB1296,Moderate,1,17
DB0594,DB0518,Moderate,1,4
DB1490,DB1228,Moderate,1,37
DB0549,DB0561,Moderate,1,5
DB1115,DB1449,Moderate,1,178
DB0355,DB0185,Moderate,1,7
DB0674,DB0470,Moderate,1,3
DB1372,DB1048,Moderate,1,5
DB0068,DB0925,Moderate,1,1
DB1019,DB0125,Major,0,5
DB0304,DB0376,Major,0,15
DB0664,DB1438,Moderate,1,137
DB0823,DB0670,Minor,2,37
DB0446,DB0174,Moderate,1,37
DB0431,DB0400,Moderate,1,13457
DB1463,DB1401,Moderate,1,7
DB0590,DB0836,Moderate,1,3
DB0227,DB0160,Moderate,1,7
DB1128,DB0653,Moderate,1,5
DB1381,DB0626,Moderate,1,25
DB0470,DB0017,Moderate,1,37
DB1286,DB1004,Moderate,1,15
DB0411,DB0001,Moderate,1,7
DB0354,DB0308,Major,0,5
DB0570,DB0014,Moderate,1,12
DB0112,DB0942,Moderate,1,17
DB1058,DB0667,Moderate,1,17
DB1272,DB1525,Major,0,5
DB0275,DB0526,Moderate,1,35
DB0309,DB1102,Major,0,14
DB0594,DB0793,Major,0,45
DB0547,DB0129,Moderate,1,38
DB0157,DB1390,Moderate,1,5
DB0503,DB0320,Moderate,1,5
DB0771,DB0158,Major,0,1
DB0946,DB1048,Minor,2,136
DB1003,DB1170,Moderate,1,5
DB0622,DB0382,Moderate,1,4
DB1356,DB0737,Major,0,58
DB0149,DB1474,Moderate,1,1347
DB0298,DB1103,Major,0,25
DB0823,DB1055,Minor,2,137
DB0994,DB1281,Minor,2,1
DB0959,DB0461,Moderate,1,1
DB0446,DB0794,Moderate,1,37
DB1139,DB0725,Major,0,78
DB1450,DB1458,Moderate,1,5
DB1064,DB0147,Major,0,5
DB0986,DB0563,Moderate,1,1
DB0986,DB1531,Moderate,1,1
DB0124,DB1355,Moderate,1,1
DB1051,DB0174,Moderate,1,7
DB0477,DB0794,Moderate,1,1
DB1190,DB0617,Minor,2,13478
DB1037,DB0470,Moderate,1,3
DB0672,DB1210,Moderate,1,378
DB1012,DB1001,Moderate,1,1
DB1040,DB0499,Moderate,1,1
DB0698,DB0711,Major,0,6
DB1466,DB1003,Moderate,1,35
DB1493,DB1269,Moderate,1,1
DB0834,DB1085,Moderate,1,5
DB0691,DB0793,Major,0,13457
DB0328,DB0698,Moderate,1,26
DB0029,DB0171,Moderate,1,57
DB1296,DB1343,Moderate,1,7
DB0453,DB0709,Moderate,1,56
DB0713,DB0667,Moderate,1,15
DB0389,DB0005,Moderate,1,35
DB1211,DB1073,Moderate,1,7
DB0733,DB1002,Moderate,1,8
DB1316,DB0857,Major,0,6
DB1533,DB0653,Moderate,1,5
DB1209,DB0102,Moderate,1,1
DB0922,DB0617,Moderate,1,7
DB0379,DB0863,Moderate,1,8
DB0458,DB1259,Minor,2,1
DB0702,DB0606,Moderate,1,7
DB1094,DB1355,Moderate,1,1
DB1346,DB0473,Moderate,1,5
DB0530,DB0379,Moderate,1,38
DB0400,DB0034,Moderate,1,1347
DB1115,DB1063,Moderate,1,47
DB0742,DB0901,Minor,2,37
DB0700,DB0079,Moderate,1,5
DB0801,DB1184,Moderate,1,15
DB0582,DB0499,Moderate,1,17
DB1497,DB0901,Moderate,1,137
DB1461,DB1175,Major,0,12
DB0850,DB1175,Major,0,12
DB1465,DB0201,Major,0,25
DB0014,DB0988,Minor,2,12
DB0920,DB1081,Moderate,1,15
DB0425,DB0258,Moderate,1,2
DB1425,DB0505,Major,0,5
DB1280,DB0526,Moderate,1,57
DB0583,DB0626,Moderate,1,12
DB0094,DB0834,Moderate,1,1
DB0853,DB0313,Moderate,1,1
DB0167,DB1426,Moderate,1,5
DB0829,DB0620,Moderate,1,6
DB1129,DB0511,Moderate,1,15
DB0530,DB0610,Minor,2,37
DB0656,DB1293,Moderate,1,17
DB1398,DB0974,Minor,2,5
DB0027,DB0663,Moderate,1,137
DB0482,DB0284,Moderate,1,3
DB1537,DB1311,Moderate,1,5
DB0320,DB0101,Moderate,1,56
DB0690,DB0493,Major,0,47
DB0198,DB0626,Moderate,1,25
DB1109,DB0104,Moderate,1,1
DB1274,DB0420,Minor,2,3
DB0313,DB1048,Moderate,1,1
DB1376,DB1210,Moderate,1,3578
DB0430,DB0755,Moderate,1,17
DB1485,DB0265,Moderate,1,7
DB0527,DB0626,Moderate,1,25
DB1219,DB1149,Moderate,1,1
DB1547,DB0453,Moderate,1,26
DB1125,DB1532,Moderate,1,7
DB1198,DB0455,Moderate,1,5
DB0196,DB0400,Moderate,1,1347
DB1078,DB0755,Moderate,1,7
DB0606,DB1178,Moderate,1,78
DB1497,DB0679,Moderate,1,1
DB0275,DB0334,Moderate,1,35
DB0006,DB0890,Moderate,1,15
DB0853,DB0547,Moderate,1,38
DB0970,DB1554,Moderate,1,5
DB1160,DB0997,Moderate,1,7
DB0309,DB1533,Major,0,1
DB1376,DB0346,Major,0,35
DB1485,DB0552,Moderate,1,7
DB0224,DB0036,Major,0,5
DB1457,DB1093,Major,0,5
DB0061,DB0186,Moderate,1,137
DB1206,DB0501,Moderate,1,1
DB0027,DB1116,Moderate,1,7
DB1376,DB1386,Moderate,1,35
DB1156,DB0294,Moderate,1,1
DB0329,DB1490,Moderate,1,37
DB1221,DB1125,Moderate,1,7
DB0365,DB0267,Moderate,1,5
DB0839,DB0767,Major,0,5
DB0006,DB0542,Moderate,1,1
DB0602,DB0400,Moderate,1,1347
DB1154,DB1064,Major,0,5
DB1264,DB1063,Moderate,1,4
DB0602,DB0186,Moderate,1,137
DB0666,DB1372,Moderate,1,5
DB0358,DB0221,Major,0,5
DB1232,DB1319,Moderate,1,6
DB0708,DB1282,Moderate,1,5
DB1024,DB1190,Moderate,1,13478
DB1160,DB0627,Moderate,1,7
DB0527,DB0565,Moderate,1,15
DB1499,DB0337,Moderate,1,7
DB1469,DB0842,Moderate,1,1347
DB1413,DB0867,Moderate,1,123
DB0337,DB0625,Moderate,1,7
DB1351,DB0420,Moderate,1,3
DB0132,DB0657,Moderate,1,1
DB1468,DB1128,Moderate,1,1347
DB0942,DB1512,Moderate,1,1
DB1060,DB0168,Moderate,1,1
DB0404,DB1132,Moderate,1,7
DB0337,DB0914,Moderate,1,7
DB0473,DB1210,Moderate,1,3578
DB0953,DB1343,Moderate,1,13
DB1518,DB0560,Major,0,15
DB1560,DB0910,Moderate,1,1
DB0284,DB1419,Moderate,1,35
DB0741,DB0470,Moderate,1,37
DB0207,DB1017,Moderate,1,18
DB0537,DB0789,Moderate,1,5
DB1242,DB0079,Major,0,5
DB1482,DB0017,Moderate,1,7
DB1126,DB0513,Moderate,1,17
DB0064,DB0300,Moderate,1,4
DB0669,DB1302,Moderate,1,1
DB1156,DB0619,Moderate,1,1
DB0479,DB1085,Major,0,5
DB0946,DB0478,Minor,2,136
DB1327,DB1313,Moderate,1,15
DB0877,DB1506,Moderate,1,7
DB1093,DB0796,Major,0,5
DB0987,DB0730,Major,0,8
DB0709,DB0769,Moderate,1,5
DB0187,DB0333,Moderate,1,1378
DB1433,DB0770,Moderate,1,1
DB0176,DB0567,Major,0,5
DB0412,DB1161,Moderate,1,5
DB1056,DB0755,Moderate,1,17
DB1429,DB0653,Moderate,1,25
DB0400,DB0080,Moderate,1,12347
DB1431,DB0299,Moderate,1,12
DB1272,DB0227,Moderate,1,7
DB0936,DB0501,Moderate,1,134
DB0420,DB0283,Moderate,1,3
DB1105,DB0902,Moderate,1,57
DB0549,DB1364,Moderate,1,5
DB0950,DB0300,Moderate,1,4
DB1051,DB0223,Moderate,1,7
DB1331,DB0200,Moderate,1,2
DB0441,DB0178,Moderate,1,3
DB0022,DB0497,Moderate,1,15
DB0298,DB1519,Major,0,25
DB0141,DB1149,Moderate,1,1
DB0149,DB1278,Moderate,1,1347
DB1215,DB0653,Moderate,1,5
DB0647,DB0379,Moderate,1,58
DB0879,DB0287,Moderate,1,1
DB0330,DB1064,Moderate,1,135
DB0750,DB1381,Moderate,1,5
DB1491,DB0366,Moderate,1,7
DB0091,DB1494,Major,0,6
DB1370,DB1174,Moderate,1,1
DB0955,DB0056,Minor,2,7
DB0469,DB0036,Moderate,1,35
DB0187,DB0333,Moderate,1,1378
DB1093,DB0868,Moderate,1,125
DB0886,DB0713,Moderate,1,5
DB0656,DB0719,Moderate,1,1
DB0776,DB1290,Moderate,1,5
DB0067,DB0691,Moderate,1,1347
DB0084,DB1312,Major,0,1
DB0656,DB1401,Moderate,1,17
DB1309,DB0184,Moderate,1,27
DB0377,DB1273,Moderate,1,5
DB1468,DB0364,Moderate,1,1347
DB1011,DB0083,Moderate,1,5
DB0590,DB0594,Moderate,1,34
DB1392,DB1050,Moderate,1,7
DB0394,DB1190,Major,0,13478
DB0774,DB0624,Moderate,1,3
DB0149,DB0125,Major,0,13457
DB0590,DB1036,Moderate,1,3
DB0766,DB0849,Moderate,1,356
DB1376,DB0765,Moderate,1,357
DB0425,DB0916,Moderate,1,24
DB0433,DB1302,Minor,2,13
DB1190,DB1017,Moderate,1,13478
DB1318,DB0511,Moderate,1,5
DB1468,DB0775,Moderate,1,1347
DB1190,DB0444,Moderate,1,134578
DB0400,DB1328,Moderate,1,1347
DB0704,DB0712,Moderate,1,27
DB1403,DB0572,Major,0,5
DB1470,DB0842,Moderate,1,1347
DB0910,DB0999,Moderate,1,1
DB0712,DB0501,Moderate,1,12
DB0898,DB0953,Moderate,1,13
DB0666,DB0912,Major,0,5
DB1004,DB0859,Moderate,1,5
DB0064,DB0683,Moderate,1,58
DB0027,DB0278,Moderate,1,7
DB0099,DB1376,Moderate,1,35
DB1046,DB0379,Moderate,1,8
DB0663,DB1176,Major,0,137
DB1013,DB0215,Moderate,1,1
DB0400,DB1429,Moderate,1,12347
DB0355,DB0313,Moderate,1,17
DB0379,DB1246,Major,0,58
DB0197,DB0227,Moderate,1,7
DB0603,DB1412,Moderate,1,4
DB1190,DB0333,Moderate,1,13478
DB0368,DB1419,Moderate,1,35
DB0479,DB0511,Major,0,5
DB1527,DB1381,Moderate,1,5
DB0028,DB0157,Moderate,1,5
DB1101,DB0724,Moderate,1,8
DB0568,DB1458,Moderate,1,5
DB0856,DB0901,Moderate,1,37
DB1212,DB0469,Moderate,1,13
DB0501,DB1309,Moderate,1,12
DB0843,DB0680,Moderate,1,1
DB0097,DB0402,Moderate,1,1347
DB0146,DB1326,Major,0,5
DB1190,DB0484,Moderate,1,13478
DB0457,DB0796,Major,0,5
DB0446,DB0399,Moderate,1,37
DB1381,DB0764,Major,0,5
DB1058,DB1190,Minor,2,13478
DB0857,DB0346,Major,0,56
DB0823,DB0889,Moderate,1,367
DB1493,DB0418,Moderate,1,18
DB0299,DB1115,Moderate,1,17
DB1346,DB0089,Moderate,1,5
DB1193,DB1485,Moderate,1,7
DB0367,DB1404,Moderate,1,14
DB0920,DB1349,Moderate,1,5
DB0744,DB0400,Moderate,1,13457
DB1382,DB0567,Moderate,1,5
DB0267,DB0863,Major,0,58
DB0768,DB0159,Moderate,1,5
DB1279,DB0712,Moderate,1,2
DB0547,DB0014,Moderate,1,1238
DB1149,DB1475,Moderate,1,16
DB1533,DB0493,Moderate,1,4
DB1346,DB1327,Moderate,1,5
DB1147,DB1006,Moderate,1,8
DB0320,DB0602,Moderate,1,5
DB0666,DB0678,Major,0,56
DB1527,DB1417,Moderate,1,7
DB0801,DB1313,Moderate,1,15
DB0517,DB1019,Major,0,5
DB0121,DB1157,Moderate,1,37
DB1210,DB0280,Moderate,1,378
DB0436,DB1413,Moderate,1,13
DB0411,DB1513,Minor,2,7
DB0177,DB0322,Moderate,1,37
DB1232,DB0079,Moderate,1,56
DB0082,DB0017,Moderate,1,7
DB0099,DB0333,Moderate,1,8
DB1118,DB0946,Minor,2,136
DB0388,DB0164,Moderate,1,3
DB1468,DB1407,Moderate,1,1347
DB1201,DB1019,Major,0,5
DB0042,DB0663,Moderate,1,137
DB1434,DB1502,Moderate,1,8
DB1562,DB1403,Moderate,1,5
DB1529,DB1447,Moderate,1,1
DB1498,DB1190,Major,0,13478
DB0823,DB1392,Moderate,1,37
DB0072,DB0609,Major,0,37
DB0420,DB1314,Moderate,1,3
DB0446,DB1093,Moderate,1,357
DB1542,DB0606,Moderate,1,7
DB1183,DB0227,Moderate,1,7
DB0766,DB0084,Moderate,1,136
DB1317,DB0280,Moderate,1,1
DB0095,DB1116,Moderate,1,7
DB1421,DB0943,Moderate,1,7
DB0968,DB0662,Moderate,1,1
DB0177,DB1484,Moderate,1,3
DB1402,DB1392,Major,0,7
DB1210,DB1519,Major,0,3578
DB1542,DB0336,Moderate,1,7
DB0053,DB0560,Moderate,1,5
DB1468,DB0552,Moderate,1,1347
DB0400,DB0542,Moderate,1,1347
DB1293,DB0470,Moderate,1,37
DB0066,DB1333,Moderate,1,2
DB1145,DB1073,Moderate,1,7
DB0583,DB0497,Minor,2,1
DB0989,DB1507,Moderate,1,5
DB1429,DB1326,Minor,2,25
DB0400,DB1275,Moderate,1,12347
DB1219,DB0788,Moderate,1,5
DB0191,DB0871,Moderate,1,1
DB1293,DB1048,Moderate,1,7
DB1422,DB1161,Moderate,1,356
DB1210,DB0234,Moderate,1,378
DB1293,DB0767,Moderate,1,57
DB0946,DB1201,Minor,2,136
DB1461,DB0382,Moderate,1,4
DB1097,DB0185,Moderate,1,7
DB0420,DB0730,Major,0,38
DB0427,DB0137,Moderate,1,6
DB1131,DB0985,Moderate,1,5
DB0557,DB1251,Moderate,1,1
DB1261,DB0455,Moderate,1,5
DB0376,DB0834,Moderate,1,5
DB0920,DB0977,Moderate,1,5
DB0823,DB1411,Moderate,1,37
DB0002,DB0868,Moderate,1,125
DB0105,DB1197,Major,0,6
DB1228,DB1127,Moderate,1,7
DB0704,DB1017,Moderate,1,7
DB0068,DB1052,Moderate,1,1
DB1396,DB0893,Moderate,1,5
DB1005,DB0333,Moderate,1,8
DB0037,DB1210,Moderate,1,378
DB0943,DB1100,Major,0,1
DB0506,DB0337,Moderate,1,7
DB1425,DB0691,Moderate,1,1347
DB0050,DB1412,Moderate,1,4
DB0670,DB1290,Moderate,1,35
DB1470,DB0125,Major,0,13457
DB0170,DB0400,Moderate,1,1347
DB1436,DB0906,Moderate,1,16
DB0334,DB0655,Moderate,1,5
DB1543,DB0709,Moderate,1,5
DB0400,DB1526,Major,0,13457
DB1517,DB1397,Moderate,1,5
DB1067,DB0726,Moderate,1,68
DB1110,DB0813,Moderate,1,16
DB0599,DB1501,Moderate,1,3
DB0936,DB0763,Major,0,34
DB1423,DB0325,Moderate,1,7
DB0589,DB0713,Moderate,1,5
DB0813,DB1164,Moderate,1,1
DB1446,DB1048,Moderate,1,5
DB0633,DB0735,Moderate,1,8
DB1457,DB1058,Major,0,57
DB0712,DB0367,Moderate,1,12
DB0400,DB1257,Moderate,1,13457
DB1210,DB0836,Moderate,1,378
DB0457,DB1519,Major,0,5
DB1550,DB0320,Moderate,1,57
DB0691,DB0367,Moderate,1,1347
DB0405,DB0497,Moderate,1,1
DB0988,DB0738,Moderate,1,8
DB1263,DB0333,Moderate,1,8
DB0113,DB1052,Moderate,1,15
DB0795,DB1280,Moderate,1,57
DB0889,DB0173,Moderate,1,6
DB0847,DB1210,Moderate,1,378
DB0354,DB0436,Moderate,1,5
DB0356,DB1122,Major,0,5
DB0879,DB0392,Moderate,1,1
DB0425,DB0157,Minor,2,25
DB0224,DB1426,Moderate,1,5
DB1429,DB1064,Moderate,1,25
DB0320,DB0960,Moderate,1,5
DB0392,DB1093,Major,0,5
DB0691,DB1328,Moderate,1,1347
DB1045,DB1160,Moderate,1,7
DB0043,DB0382,Moderate,1,4
DB0946,DB1525,Minor,2,1356
DB1121,DB0734,Major,0,8
DB0425,DB1218,Moderate,1,24
DB1434,DB0178,Moderate,1,3
DB0195,DB0979,Moderate,1,7
DB1049,DB0498,Moderate,1,2
DB0530,DB0605,Moderate,1,3
DB1451,DB0703,Major,0,5
DB0702,DB0740,Major,0,8
DB1349,DB0213,Moderate,1,13
DB0560,DB0217,Moderate,1,15
DB1401,DB1095,Major,0,17
DB0969,DB1331,Minor,2,12
DB0669,DB1559,Moderate,1,1
DB0565,DB0764,Moderate,1,1
DB0968,DB0653,Moderate,1,5
DB0081,DB0661,Moderate,1,1
DB1561,DB1518,Moderate,1,1
DB0872,DB0380,Moderate,1,18
DB0362,DB0841,Moderate,1,5
DB1091,DB1518,Moderate,1,1
DB0800,DB0568,Moderate,1,8
DB0298,DB0703,Major,0,25
DB0084,DB0080,Moderate,1,12
DB0983,DB0946,Minor,2,136
DB0149,DB0603,Moderate,1,1347
DB0006,DB0088,Moderate,1,1
DB0001,DB1326,Moderate,1,5
DB0299,DB0788,Moderate,1,15
DB1138,DB0895,Moderate,1,17
DB0613,DB0626,Moderate,1,2
DB0169,DB0300,Moderate,1,45
DB0715,DB0497,Moderate,1,1
DB0590,DB0691,Moderate,1,1347
DB0287,DB0385,Major,0,1
DB1560,DB0068,Major,0,1
DB1229,DB1176,Major,0,1
DB1115,DB0657,Moderate,1,17
DB1421,DB1424,Moderate,1,7
DB1398,DB1305,Moderate,1,56
DB0965,DB1121,Moderate,1,3
DB0133,DB1290,Moderate,1,5
DB1446,DB1311,Moderate,1,5
DB0534,DB0911,Major,0,8
DB0985,DB0240,Moderate,1,5
DB0982,DB0117,Moderate,1,1
DB0134,DB0287,Moderate,1,1
DB0994,DB0849,Moderate,1,15
DB0613,DB0660,Moderate,1,1
DB0982,DB1154,Major,0,1
DB1537,DB0813,Minor,2,15
DB1254,DB0623,Minor,2,3
DB0612,DB1103,Moderate,1,5
DB1519,DB0171,Major,0,5
DB0942,DB1340,Moderate,1,1
DB0334,DB0493,Moderate,1,45
DB0075,DB0084,Moderate,1,15
DB1020,DB1272,Moderate,1,5
DB0422,DB0490,Moderate,1,23
DB0693,DB1156,Minor,2,1347
DB1028,DB0124,Moderate,1,1
DB0613,DB0713,Moderate,1,5
DB0547,DB0901,Moderate,1,378
DB1241,DB1311,Major,0,1
DB0411,DB0784,Moderate,1,7
DB0075,DB0133,Moderate,1,5
DB0517,DB1201,Major,0,5
DB1226,DB0920,Moderate,1,56
DB1215,DB1475,Moderate,1,6
DB1401,DB1201,Major,0,7
DB1204,DB0774,Moderate,1,3
DB0831,DB0208,Moderate,1,14
DB0282,DB0771,Moderate,1,16
DB0608,DB1056,Moderate,1,15
DB0936,DB1419,Major,0,345
DB0282,DB0511,Moderate,1,56
DB0309,DB0626,Major,0,12
DB0469,DB0586,Moderate,1,3
DB0547,DB0349,Moderate,1,378
DB0222,DB1468,Moderate,1,1347
DB1242,DB1402,Moderate,1,7
DB0321,DB0698,Major,0,6
DB1376,DB0704,Major,0,357
DB1552,DB0349,Moderate,1,7
DB0656,DB0325,Moderate,1,1
DB1376,DB1280,Moderate,1,357
DB0850,DB0192,Moderate,1,1
DB0617,DB0461,Moderate,1,7
DB0498,DB0871,Moderate,1,12
DB0622,DB1468,Moderate,1,1347
DB1175,DB1210,Major,0,12378
DB0852,DB0368,Moderate,1,3
DB1325,DB1010,Moderate,1,1
DB1459,DB0512,Major,0,17
DB0981,DB1491,Moderate,1,17
DB0879,DB1126,Major,0,1
DB0928,DB1489,Moderate,1,35
DB0745,DB1122,Moderate,1,5
DB1118,DB1064,Major,0,5
DB1437,DB0366,Moderate,1,5
DB0727,DB0292,Moderate,1,8
DB0691,DB0872,Minor,2,1347
DB0380,DB1047,Major,0,58
DB0774,DB0865,Moderate,1,13
DB0064,DB0192,Major,0,1
DB0286,DB1490,Moderate,1,37
DB0695,DB0285,Moderate,1,7
DB0764,DB1085,Major,0,5
DB1069,DB0080,Major,0,2
DB0701,DB0588,Moderate,1,1
DB1004,DB0046,Moderate,1,5
DB1419,DB0382,Major,0,45
DB0406,DB1008,Major,0,15
DB0375,DB0872,Moderate,1,15
DB0907,DB0217,Moderate,1,1
DB1143,DB0848,Major,0,17
DB0782,DB0492,Moderate,1,1
DB0386,DB0626,Major,0,2
DB1393,DB0192,Moderate,1,1
DB0286,DB1058,Moderate,1,7
DB0670,DB0505,Moderate,1,35
DB0549,DB0263,Moderate,1,5
DB0788,DB1394,Moderate,1,5
DB0547,DB1096,Moderate,1,38
DB0920,DB1081,Moderate,1,15
DB1268,DB0654,Moderate,1,5
DB1401,DB0868,Moderate,1,127
DB0102,DB0883,Moderate,1,17
DB0718,DB0963,Minor,2,1
DB0594,DB0079,Moderate,1,45
DB0811,DB0175,Moderate,1,7
DB0149,DB0014,Moderate,1,12347
DB0406,DB0361,Major,0,15
DB0901,DB0399,Moderate,1,37
DB1552,DB0074,Moderate,1,8
DB0831,DB1108,Minor,2,4
DB1463,DB1340,Moderate,1,1
DB1089,DB1519,Major,0,5
DB0971,DB1128,Minor,2,5
DB1275,DB1093,Major,0,25
DB0196,DB0342,Moderate,1,5
DB0986,DB1490,Moderate,1,137
DB0886,DB0774,Moderate,1,35
DB1393,DB0704,Moderate,1,7
DB0478,DB0383,Major,0,5
DB1110,DB0146,Major,0,6
DB0282,DB0559,Moderate,1,6
DB0983,DB1294,Moderate,1,3
DB1204,DB1210,Moderate,1,378
DB0900,DB0547,Moderate,1,38
DB1192,DB1293,Minor,2,147
DB1421,DB1037,Moderate,1,7
DB0812,DB0029,Moderate,1,7
DB0412,DB1050,Moderate,1,7
DB0142,DB0920,Moderate,1,5
DB1422,DB0726,Moderate,1,368
DB0717,DB1048,Moderate,1,7
DB0505,DB0863,Major,0,58
DB1241,DB0657,Moderate,1,1
DB1392,DB0176,Major,0,5
DB1282,DB1050,Moderate,1,57
DB1457,DB0458,Major,0,15
DB0028,DB0171,Moderate,1,5
DB1435,DB0177,Moderate,1,3
DB1019,DB1282,Major,0,5
DB0910,DB1274,Moderate,1,1
DB1162,DB1052,Moderate,1,1
DB1470,DB0540,Moderate,1,1347
DB1552,DB0029,Moderate,1,7
DB0035,DB0499,Moderate,1,1
DB1046,DB1110,Moderate,1,6
DB0865,DB0292,Moderate,1,1
DB0178,DB1048,Moderate,1,3
DB1550,DB0170,Moderate,1,7
DB0115,DB0180,Moderate,1,7
DB0332,DB0946,Minor,2,136
DB0479,DB1232,Major,0,6
DB0590,DB1513,Moderate,1,3
DB1425,DB0501,Moderate,1,1
DB0178,DB0520,Moderate,1,3
DB0072,DB0653,Major,0,5
DB1279,DB0056,Moderate,1,7
DB1285,DB0822,Moderate,1,14
DB1026,DB1047,Moderate,1,15
DB1283,DB0811,Moderate,1,7
DB0067,DB0591,Moderate,1,13
DB1294,DB1495,Moderate,1,23
DB1370,DB1290,Moderate,1,5
DB0953,DB0542,Moderate,1,13
DB0197,DB0074,Moderate,1,8
DB1242,DB0717,Moderate,1,7
DB1402,DB0946,Minor,2,1367
DB1367,DB1376,Major,0,135
DB1500,DB0400,Moderate,1,1347
DB0691,DB0188,Moderate,1,1347
DB1478,DB0734,Major,0,8
DB0446,DB0749,Moderate,1,37
DB1413,DB0215,Moderate,1,13
DB0411,DB1154,Moderate,1,7
DB0812,DB0863,Moderate,1,8
DB0570,DB1185,Moderate,1,12
DB1441,DB0405,Moderate,1,12
DB0601,DB1085,Major,0,5
DB1437,DB1346,Moderate,1,5
DB0469,DB1343,Moderate,1,3
DB1190,DB0192,Major,0,13478
DB0603,DB1192,Moderate,1,14
DB0476,DB0017,Moderate,1,7
DB1528,DB0211,Moderate,1,1
DB0717,DB0626,Moderate,1,27
DB1198,DB0198,Moderate,1,5
DB0648,DB1534,Moderate,1,5
DB0142,DB1058,Moderate,1,7
DB0641,DB0926,Moderate,1,1
DB1447,DB1189,Minor,2,13
DB1050,DB0697,Moderate,1,7
DB1192,DB1474,Moderate,1,14
DB0666,DB1419,Moderate,1,5
DB1466,DB1248,Moderate,1,35
DB0999,DB0382,Moderate,1,4
DB0474,DB1306,Moderate,1,1
DB1393,DB1203,Moderate,1,5
DB0524,DB0505,Moderate,1,5
DB1457,DB1276,Moderate,1,5
DB0823,DB0232,Moderate,1,37
DB0436,DB1281,Moderate,1,1
DB1318,DB0529,Moderate,1,1
DB1401,DB0512,Moderate,1,17
DB0367,DB1492,Moderate,1,15
DB0192,DB0146,Moderate,1,1
DB0546,DB0946,Moderate,1,136
DB1376,DB1440,Moderate,1,35
DB1535,DB0113,Moderate,1,5
DB0084,DB0221,Moderate,1,1
DB1282,DB0709,Moderate,1,5
DB0389,DB0005,Moderate,1,35
DB1552,DB1397,Moderate,1,5
DB0364,DB0653,Moderate,1,5
DB0935,DB0005,Moderate,1,5
DB0774,DB0703,Major,0,35
DB1485,DB1057,Moderate,1,7
DB0298,DB1532,Moderate,1,27
DB1488,DB0458,Major,0,1
DB0573,DB1190,Moderate,1,13478
DB1058,DB1326,Moderate,1,57
DB1487,DB1149,Moderate,1,16
DB1235,DB0703,Moderate,1,5
DB1517,DB0264,Moderate,1,5
DB0441,DB0469,Moderate,1,3
DB0352,DB0646,Minor,2,5
DB0471,DB1288,Moderate,1,45
DB1550,DB1254,Minor,2,37
DB0664,DB1210,Moderate,1,1378
DB0224,DB1290,Moderate,1,5
DB1470,DB1149,Moderate,1,1347
DB1272,DB1095,Moderate,1,1
DB0565,DB1296,Moderate,1,17
DB1118,DB0511,Moderate,1,5
DB0955,DB0499,Moderate,1,1
DB0570,DB1429,Moderate,1,12
DB0490,DB0005,Major,0,25
DB0155,DB0581,Moderate,1,5
DB1093,DB0159,Major,0,5
DB1421,DB1227,Minor,2,7
DB0839,DB1328,Moderate,1,1
DB0912,DB0285,Moderate,1,7
DB0986,DB0322,Moderate,1,17
DB0879,DB1401,Moderate,1,17
DB0442,DB1210,Moderate,1,378
DB0096,DB0871,Moderate,1,17
DB1351,DB1087,Moderate,1,5
DB0355,DB0843,Moderate,1,17
DB0986,DB1214,Moderate,1,1
DB0113,DB0727,Moderate,1,58
DB0320,DB1180,Moderate,1,5
DB0923,DB0992,Moderate,1,3
DB0855,DB1311,Major,0,7
DB1204,DB0054,Major,0,5
DB1465,DB0881,Moderate,1,2
DB0988,DB1446,Moderate,1,5
DB0442,DB1210,Moderate,1,378
DB0558,DB0626,Moderate,1,25
DB0002,DB0457,Major,0,5
DB0852,DB1403,Major,0,5
DB0664,DB0470,Moderate,1,137
DB0405,DB1125,Major,0,1
DB0286,DB0264,Moderate,1,5
DB1419,DB0486,Moderate,1,5
DB1449,DB0649,Moderate,1,18
DB0936,DB0267,Major,0,345
DB0678,DB0792,Major,0,6
DB0087,DB0292,Moderate,1,2
DB0416,DB0569,Moderate,1,8
DB0169,DB1368,Minor,2,5
DB1463,DB1058,Moderate,1,7
DB0066,DB1055,Moderate,1,1
DB1298,DB1282,Major,0,58
DB1381,DB0748,Moderate,1,5
DB1435,DB0567,Moderate,1,5
DB0202,DB0450,Moderate,1,278
DB0715,DB0039,Moderate,1,5
DB0420,DB0765,Moderate,1,37
DB1440,DB0358,Moderate,1,5
DB0886,DB0217,Moderate,1,15
DB0530,DB1103,Major,0,35
DB0378,DB0380,Major,0,58
DB0433,DB1302,Minor,2,13
DB0330,DB1389,Moderate,1,13
DB1542,DB1429,Major,0,2
DB0064,DB0309,Moderate,1,1
DB0524,DB1525,Moderate,1,5
DB0876,DB0519,Moderate,1,1278
DB0778,DB1468,Moderate,1,1347
DB1162,DB1470,Moderate,1,1347
DB1449,DB0342,Moderate,1,158
DB0485,DB0617,Moderate,1,7
DB0892,DB1290,Moderate,1,5
DB0514,DB1449,Moderate,1,1278
